"stop_code";"reg";"Nazwa.przystanku";"hour";"nap_sum"
24201;31;"KOCHANOWSKIEGO";"05";615
24201;31;"KOCHANOWSKIEGO";"06";1784
24201;31;"KOCHANOWSKIEGO";"07";NA
24201;31;"KOCHANOWSKIEGO";"08";3242
24201;31;"KOCHANOWSKIEGO";"09";NA
24201;31;"KOCHANOWSKIEGO";"10";NA
24201;31;"KOCHANOWSKIEGO";"11";NA
24201;31;"KOCHANOWSKIEGO";"12";NA
24201;31;"KOCHANOWSKIEGO";"13";NA
24201;31;"KOCHANOWSKIEGO";"14";NA
24201;31;"KOCHANOWSKIEGO";"15";NA
24201;31;"KOCHANOWSKIEGO";"16";NA
24201;31;"KOCHANOWSKIEGO";"17";NA
24201;31;"KOCHANOWSKIEGO";"18";3375
24201;31;"KOCHANOWSKIEGO";"19";NA
24201;31;"KOCHANOWSKIEGO";"20";1846
24201;31;"KOCHANOWSKIEGO";"21";1506
24201;31;"KOCHANOWSKIEGO";"22";NA
18009;28;"WSCHOWSKA";"05";315
18009;28;"WSCHOWSKA";"06";1491
18009;28;"WSCHOWSKA";"07";1903
18009;28;"WSCHOWSKA";"08";1229
18009;28;"WSCHOWSKA";"09";1224
18009;28;"WSCHOWSKA";"10";1299
18009;28;"WSCHOWSKA";"11";1339
18009;28;"WSCHOWSKA";"12";1237
18009;28;"WSCHOWSKA";"13";1340
18009;28;"WSCHOWSKA";"14";1391
18009;28;"WSCHOWSKA";"15";1850
18009;28;"WSCHOWSKA";"16";1461
18009;28;"WSCHOWSKA";"17";1221
18009;28;"WSCHOWSKA";"18";1126
18009;28;"WSCHOWSKA";"19";853
18009;28;"WSCHOWSKA";"20";634
18009;28;"WSCHOWSKA";"21";541
18009;28;"WSCHOWSKA";"22";433
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"05";NA
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"06";NA
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"07";5222
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"08";4373
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"09";NA
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"10";4272
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"11";4621
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"12";5105
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"13";5059
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"14";5549
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"15";3936
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"16";NA
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"17";NA
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"18";NA
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"19";NA
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"20";1985
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"21";NA
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"22";1232
12109;36;"NOWODWORSKA (STRZEGOMSKA)";"23";20
26314;77;"OŁTASZYŃSKA";"06";9
26314;77;"OŁTASZYŃSKA";"07";4
26314;77;"OŁTASZYŃSKA";"08";7
26314;77;"OŁTASZYŃSKA";"09";10
26314;77;"OŁTASZYŃSKA";"10";21
26314;77;"OŁTASZYŃSKA";"11";10
26314;77;"OŁTASZYŃSKA";"12";14
26314;77;"OŁTASZYŃSKA";"13";19
26314;77;"OŁTASZYŃSKA";"14";75
26314;77;"OŁTASZYŃSKA";"15";36
26314;77;"OŁTASZYŃSKA";"16";39
26314;77;"OŁTASZYŃSKA";"17";44
26314;77;"OŁTASZYŃSKA";"18";45
26314;77;"OŁTASZYŃSKA";"19";49
26314;77;"OŁTASZYŃSKA";"20";35
26314;77;"OŁTASZYŃSKA";"21";26
26314;77;"OŁTASZYŃSKA";"22";9
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"05";42
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"06";188
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"07";NA
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"08";249
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"09";NA
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"10";266
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"11";NA
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"12";NA
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"13";313
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"14";NA
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"15";379
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"16";NA
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"17";409
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"18";203
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"19";224
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"20";148
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"21";129
26314;77;"OŁTASZYŃSKA/ZWYCIĘSKA";"22";78
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"05";1181
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"06";4394
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"07";8551
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"08";8157
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"09";7082
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"10";6717
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"11";6602
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"12";7328
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"13";8177
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"14";9250
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"15";9577
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"16";10457
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"17";8641
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"18";8268
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"19";6338
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"20";5752
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"21";4521
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"22";3416
10021;39;"GALERIA DOMINIKAŃSKA (FOSA)";"23";156
18536;13;"DWORSKA (PILCZYCKA)";"05";355
18536;13;"DWORSKA (PILCZYCKA)";"06";1005
18536;13;"DWORSKA (PILCZYCKA)";"07";1146
18536;13;"DWORSKA (PILCZYCKA)";"08";960
18536;13;"DWORSKA (PILCZYCKA)";"09";858
18536;13;"DWORSKA (PILCZYCKA)";"10";NA
18536;13;"DWORSKA (PILCZYCKA)";"11";1068
18536;13;"DWORSKA (PILCZYCKA)";"12";NA
18536;13;"DWORSKA (PILCZYCKA)";"13";1167
18536;13;"DWORSKA (PILCZYCKA)";"14";NA
18536;13;"DWORSKA (PILCZYCKA)";"15";NA
18536;13;"DWORSKA (PILCZYCKA)";"16";1417
18536;13;"DWORSKA (PILCZYCKA)";"17";NA
18536;13;"DWORSKA (PILCZYCKA)";"18";NA
18536;13;"DWORSKA (PILCZYCKA)";"19";1105
18536;13;"DWORSKA (PILCZYCKA)";"20";828
18536;13;"DWORSKA (PILCZYCKA)";"21";748
18536;13;"DWORSKA (PILCZYCKA)";"22";NA
18536;13;"DWORSKA (PILCZYCKA)";"23";5
21161;6;"MOSTOSTAL";"06";327
21161;6;"MOSTOSTAL";"07";333
21161;6;"MOSTOSTAL";"08";156
21161;6;"MOSTOSTAL";"09";40
21161;6;"MOSTOSTAL";"11";112
21161;6;"MOSTOSTAL";"12";111
21161;6;"MOSTOSTAL";"13";159
21161;6;"MOSTOSTAL";"14";325
21161;6;"MOSTOSTAL";"15";259
21161;6;"MOSTOSTAL";"16";303
21161;6;"MOSTOSTAL";"17";306
21161;6;"MOSTOSTAL";"18";60
20629;29;"MOSTY WARSZAWSKIE";"05";570
20629;29;"MOSTY WARSZAWSKIE";"06";1664
20629;29;"MOSTY WARSZAWSKIE";"07";2826
20629;29;"MOSTY WARSZAWSKIE";"08";2635
20629;29;"MOSTY WARSZAWSKIE";"09";NA
20629;29;"MOSTY WARSZAWSKIE";"10";2247
20629;29;"MOSTY WARSZAWSKIE";"11";NA
20629;29;"MOSTY WARSZAWSKIE";"12";NA
20629;29;"MOSTY WARSZAWSKIE";"13";3056
20629;29;"MOSTY WARSZAWSKIE";"14";NA
20629;29;"MOSTY WARSZAWSKIE";"15";NA
20629;29;"MOSTY WARSZAWSKIE";"16";NA
20629;29;"MOSTY WARSZAWSKIE";"17";NA
20629;29;"MOSTY WARSZAWSKIE";"18";2514
20629;29;"MOSTY WARSZAWSKIE";"19";2158
20629;29;"MOSTY WARSZAWSKIE";"20";2137
20629;29;"MOSTY WARSZAWSKIE";"21";NA
20629;29;"MOSTY WARSZAWSKIE";"22";NA
20629;29;"MOSTY WARSZAWSKIE";"23";6
21013;68;"BARDZKA/ARMII KRAJOWEJ";"05";535
21013;68;"BARDZKA/ARMII KRAJOWEJ";"06";2067
21013;68;"BARDZKA/ARMII KRAJOWEJ";"07";2671
21013;68;"BARDZKA/ARMII KRAJOWEJ";"08";2521
21013;68;"BARDZKA/ARMII KRAJOWEJ";"09";2331
21013;68;"BARDZKA/ARMII KRAJOWEJ";"10";NA
21013;68;"BARDZKA/ARMII KRAJOWEJ";"11";2704
21013;68;"BARDZKA/ARMII KRAJOWEJ";"12";2725
21013;68;"BARDZKA/ARMII KRAJOWEJ";"13";3178
21013;68;"BARDZKA/ARMII KRAJOWEJ";"14";NA
21013;68;"BARDZKA/ARMII KRAJOWEJ";"15";NA
21013;68;"BARDZKA/ARMII KRAJOWEJ";"16";NA
21013;68;"BARDZKA/ARMII KRAJOWEJ";"17";NA
21013;68;"BARDZKA/ARMII KRAJOWEJ";"18";2526
21013;68;"BARDZKA/ARMII KRAJOWEJ";"19";2357
21013;68;"BARDZKA/ARMII KRAJOWEJ";"20";1848
21013;68;"BARDZKA/ARMII KRAJOWEJ";"21";1133
21013;68;"BARDZKA/ARMII KRAJOWEJ";"22";931
21013;68;"BARDZKA/ARMII KRAJOWEJ";"23";16
21123;67;"HUBSKA/KAMIENNA";"05";872
21123;67;"HUBSKA/KAMIENNA";"06";2376
21123;67;"HUBSKA/KAMIENNA";"07";3157
21123;67;"HUBSKA/KAMIENNA";"08";2908
21123;67;"HUBSKA/KAMIENNA";"09";2507
21123;67;"HUBSKA/KAMIENNA";"10";2560
21123;67;"HUBSKA/KAMIENNA";"11";2790
21123;67;"HUBSKA/KAMIENNA";"12";3140
21123;67;"HUBSKA/KAMIENNA";"13";3186
21123;67;"HUBSKA/KAMIENNA";"14";3651
21123;67;"HUBSKA/KAMIENNA";"15";NA
21123;67;"HUBSKA/KAMIENNA";"16";NA
21123;67;"HUBSKA/KAMIENNA";"17";NA
21123;67;"HUBSKA/KAMIENNA";"18";2981
21123;67;"HUBSKA/KAMIENNA";"19";NA
21123;67;"HUBSKA/KAMIENNA";"20";NA
21123;67;"HUBSKA/KAMIENNA";"21";1589
21123;67;"HUBSKA/KAMIENNA";"22";NA
21123;67;"HUBSKA/KAMIENNA";"23";46
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"05";290
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"06";814
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"07";1373
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"08";1200
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"09";1215
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"10";1586
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"11";NA
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"12";1835
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"13";1680
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"14";2275
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"15";NA
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"16";NA
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"17";NA
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"18";NA
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"19";NA
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"20";NA
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"21";856
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"22";598
23001;43;"MOST OSOBOWICKI - KLECZKOWSKA";"23";30
10519;20;"POPOWICKA STACJA KOLEJOWA";"05";638
10519;20;"POPOWICKA STACJA KOLEJOWA";"06";1731
10519;20;"POPOWICKA STACJA KOLEJOWA";"07";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"08";2402
10519;20;"POPOWICKA STACJA KOLEJOWA";"09";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"10";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"11";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"12";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"13";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"14";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"15";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"16";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"17";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"18";2374
10519;20;"POPOWICKA STACJA KOLEJOWA";"19";NA
10519;20;"POPOWICKA STACJA KOLEJOWA";"20";1824
10519;20;"POPOWICKA STACJA KOLEJOWA";"21";1185
10519;20;"POPOWICKA STACJA KOLEJOWA";"22";837
10519;20;"POPOWICKA STACJA KOLEJOWA";"23";27
18506;13;"MAŚLICKA/BRODZKA";"06";535
18506;13;"MAŚLICKA/BRODZKA";"07";627
18506;13;"MAŚLICKA/BRODZKA";"08";317
18506;13;"MAŚLICKA/BRODZKA";"09";120
18506;13;"MAŚLICKA/BRODZKA";"10";30
18506;13;"MAŚLICKA/BRODZKA";"11";328
18506;13;"MAŚLICKA/BRODZKA";"12";357
18506;13;"MAŚLICKA/BRODZKA";"13";579
18506;13;"MAŚLICKA/BRODZKA";"14";680
18506;13;"MAŚLICKA/BRODZKA";"15";724
18506;13;"MAŚLICKA/BRODZKA";"16";831
18506;13;"MAŚLICKA/BRODZKA";"17";755
18506;13;"MAŚLICKA/BRODZKA";"18";102
11511;65;"KRUCZA";"05";391
11511;65;"KRUCZA";"06";1159
11511;65;"KRUCZA";"07";1617
11511;65;"KRUCZA";"08";1604
11511;65;"KRUCZA";"09";1490
11511;65;"KRUCZA";"10";1589
11511;65;"KRUCZA";"11";1600
11511;65;"KRUCZA";"12";1587
11511;65;"KRUCZA";"13";1726
11511;65;"KRUCZA";"14";2086
11511;65;"KRUCZA";"15";2011
11511;65;"KRUCZA";"16";1801
11511;65;"KRUCZA";"17";1736
11511;65;"KRUCZA";"18";1334
11511;65;"KRUCZA";"19";1119
11511;65;"KRUCZA";"20";1318
11511;65;"KRUCZA";"21";NA
11511;65;"KRUCZA";"22";736
23557;16;"POLANOWICE";"06";37
23557;16;"POLANOWICE";"07";64
23557;16;"POLANOWICE";"08";27
23557;16;"POLANOWICE";"09";NA
23557;16;"POLANOWICE";"11";10
23557;16;"POLANOWICE";"12";39
23557;16;"POLANOWICE";"13";61
23557;16;"POLANOWICE";"14";46
23557;16;"POLANOWICE";"15";80
23557;16;"POLANOWICE";"16";59
23557;16;"POLANOWICE";"17";37
23557;16;"POLANOWICE";"18";6
25301;64;"WIADUKTOWA";"05";171
25301;64;"WIADUKTOWA";"06";644
25301;64;"WIADUKTOWA";"07";734
25301;64;"WIADUKTOWA";"08";394
25301;64;"WIADUKTOWA";"09";532
25301;64;"WIADUKTOWA";"10";618
25301;64;"WIADUKTOWA";"11";580
25301;64;"WIADUKTOWA";"12";756
25301;64;"WIADUKTOWA";"13";871
25301;64;"WIADUKTOWA";"14";956
25301;64;"WIADUKTOWA";"15";908
25301;64;"WIADUKTOWA";"16";739
25301;64;"WIADUKTOWA";"17";770
25301;64;"WIADUKTOWA";"18";518
25301;64;"WIADUKTOWA";"19";498
25301;64;"WIADUKTOWA";"20";302
25301;64;"WIADUKTOWA";"21";203
25301;64;"WIADUKTOWA";"22";170
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"06";186
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"07";372
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"08";225
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"09";93
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"11";NA
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"12";306
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"13";NA
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"14";656
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"15";NA
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"16";NA
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"17";NA
16521;75;"WYŚCIGOWA WIADUKT KOLEJOWY";"18";199
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"06";1165
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"07";1384
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"08";1143
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"09";402
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"10";57
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"11";1090
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"12";923
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"13";1834
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"14";2031
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"15";2584
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"16";2269
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"17";2431
12511;18;"NA OSTATNIM GROSZU (ORLIŃSKIEGO)";"18";245
17307;48;"KRZEMIENIECKA";"05";155
17307;48;"KRZEMIENIECKA";"06";405
17307;48;"KRZEMIENIECKA";"07";591
17307;48;"KRZEMIENIECKA";"08";575
17307;48;"KRZEMIENIECKA";"09";558
17307;48;"KRZEMIENIECKA";"10";513
17307;48;"KRZEMIENIECKA";"11";612
17307;48;"KRZEMIENIECKA";"12";639
17307;48;"KRZEMIENIECKA";"13";772
17307;48;"KRZEMIENIECKA";"14";731
17307;48;"KRZEMIENIECKA";"15";829
17307;48;"KRZEMIENIECKA";"16";820
17307;48;"KRZEMIENIECKA";"17";682
17307;48;"KRZEMIENIECKA";"18";671
17307;48;"KRZEMIENIECKA";"19";526
17307;48;"KRZEMIENIECKA";"20";377
17307;48;"KRZEMIENIECKA";"21";306
17307;48;"KRZEMIENIECKA";"22";157
10601;19;"MOST POMORSKI";"06";613
10601;19;"MOST POMORSKI";"07";1070
10601;19;"MOST POMORSKI";"08";705
10601;19;"MOST POMORSKI";"09";292
10601;19;"MOST POMORSKI";"11";719
10601;19;"MOST POMORSKI";"12";725
10601;19;"MOST POMORSKI";"13";1177
10601;19;"MOST POMORSKI";"14";NA
10601;19;"MOST POMORSKI";"15";NA
10601;19;"MOST POMORSKI";"16";NA
10601;19;"MOST POMORSKI";"17";NA
10601;19;"MOST POMORSKI";"18";161
18127;50;"STABŁOWICE";"05";43
18127;50;"STABŁOWICE";"06";115
18127;50;"STABŁOWICE";"07";164
18127;50;"STABŁOWICE";"08";129
18127;50;"STABŁOWICE";"09";165
18127;50;"STABŁOWICE";"10";122
18127;50;"STABŁOWICE";"11";223
18127;50;"STABŁOWICE";"12";183
18127;50;"STABŁOWICE";"13";208
18127;50;"STABŁOWICE";"14";285
18127;50;"STABŁOWICE";"15";207
18127;50;"STABŁOWICE";"16";232
18127;50;"STABŁOWICE";"17";182
18127;50;"STABŁOWICE";"18";177
18127;50;"STABŁOWICE";"19";147
18127;50;"STABŁOWICE";"20";112
18127;50;"STABŁOWICE";"21";83
18127;50;"STABŁOWICE";"22";72
17103;71;"WIEJSKA";"05";16
17103;71;"WIEJSKA";"06";66
17103;71;"WIEJSKA";"07";41
17103;71;"WIEJSKA";"08";2
17103;71;"WIEJSKA";"11";12
17103;71;"WIEJSKA";"12";12
17103;71;"WIEJSKA";"13";26
17103;71;"WIEJSKA";"14";35
17103;71;"WIEJSKA";"15";79
17103;71;"WIEJSKA";"16";42
17103;71;"WIEJSKA";"17";33
17103;71;"WIEJSKA";"18";12
17103;71;"WIEJSKA";"19";11
17103;71;"WIEJSKA";"20";13
17103;71;"WIEJSKA";"21";6
17103;71;"WIEJSKA";"22";5
11001;69;"D.A. BOROWSKA";"05";660
11001;69;"D.A. BOROWSKA";"06";2880
11001;69;"D.A. BOROWSKA";"07";5025
11001;69;"D.A. BOROWSKA";"08";4422
11001;69;"D.A. BOROWSKA";"09";3538
11001;69;"D.A. BOROWSKA";"10";4500
11001;69;"D.A. BOROWSKA";"11";4794
11001;69;"D.A. BOROWSKA";"12";5219
11001;69;"D.A. BOROWSKA";"13";4989
11001;69;"D.A. BOROWSKA";"14";4969
11001;69;"D.A. BOROWSKA";"15";5237
11001;69;"D.A. BOROWSKA";"16";4065
11001;69;"D.A. BOROWSKA";"17";3582
11001;69;"D.A. BOROWSKA";"18";3572
11001;69;"D.A. BOROWSKA";"19";3914
11001;69;"D.A. BOROWSKA";"20";3115
11001;69;"D.A. BOROWSKA";"21";2828
11001;69;"D.A. BOROWSKA";"22";2361
11001;69;"D.A. BOROWSKA";"23";66
11001;69;"D.A. STAWOWA WIADUKT";"05";794
11001;69;"D.A. STAWOWA WIADUKT";"06";2712
11001;69;"D.A. STAWOWA WIADUKT";"07";5310
11001;69;"D.A. STAWOWA WIADUKT";"08";5915
11001;69;"D.A. STAWOWA WIADUKT";"09";5516
11001;69;"D.A. STAWOWA WIADUKT";"10";NA
11001;69;"D.A. STAWOWA WIADUKT";"11";NA
11001;69;"D.A. STAWOWA WIADUKT";"12";NA
11001;69;"D.A. STAWOWA WIADUKT";"13";NA
11001;69;"D.A. STAWOWA WIADUKT";"14";NA
11001;69;"D.A. STAWOWA WIADUKT";"15";NA
11001;69;"D.A. STAWOWA WIADUKT";"16";7487
11001;69;"D.A. STAWOWA WIADUKT";"17";6669
11001;69;"D.A. STAWOWA WIADUKT";"18";6029
11001;69;"D.A. STAWOWA WIADUKT";"19";5276
11001;69;"D.A. STAWOWA WIADUKT";"20";5271
11001;69;"D.A. STAWOWA WIADUKT";"21";4226
11001;69;"D.A. STAWOWA WIADUKT";"22";3105
11001;69;"D.A. STAWOWA WIADUKT";"23";20
11001;69;"D.A. SUCHA";"05";279
11001;69;"D.A. SUCHA";"06";728
11001;69;"D.A. SUCHA";"07";770
11001;69;"D.A. SUCHA";"08";721
11001;69;"D.A. SUCHA";"09";522
11001;69;"D.A. SUCHA";"10";823
11001;69;"D.A. SUCHA";"11";888
11001;69;"D.A. SUCHA";"12";978
11001;69;"D.A. SUCHA";"13";1146
11001;69;"D.A. SUCHA";"14";1373
11001;69;"D.A. SUCHA";"15";1302
11001;69;"D.A. SUCHA";"16";1138
11001;69;"D.A. SUCHA";"17";853
11001;69;"D.A. SUCHA";"18";642
11001;69;"D.A. SUCHA";"19";523
11001;69;"D.A. SUCHA";"20";380
11001;69;"D.A. SUCHA";"21";289
11001;69;"D.A. SUCHA";"22";318
11001;69;"D.A. SWOBODNA";"05";200
11001;69;"D.A. SWOBODNA";"06";532
11001;69;"D.A. SWOBODNA";"07";718
11001;69;"D.A. SWOBODNA";"08";673
11001;69;"D.A. SWOBODNA";"09";610
11001;69;"D.A. SWOBODNA";"10";673
